X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,sign_type,jurisdiction_id,relative_position,cardinal_direction,primary_street,address_range,cross_location,PK_OP_WE,start_date,end_date
-9970204.2437164,5311494.70286961,2241,1061,4401,Northern Lights at Epic Staff C,This stop (#4401) is southbound on the 2601 block of Northern Lights adjacent Epic Staff C,42.996855,-89.563863,1,,0,,,1,1,PRIV,2,180,Northern Lights,2601,Epic Staff C,110,20250817,20250817
-9955648.86085956,5317342.33420234,2242,1062,4412,Beltline S at Grandview,This stop (#4412) is westbound on the 3398 block of Beltline S before Grandview,43.035263,-89.43311,1,,0,,,1,1,CMAD,3,270,Beltline S,3398,Grandview,111,20250817,20250817
-9957358.50639077,5317249.126091,2243,1065,4430,Beltline S at Whenona,This stop (#4430) is westbound on the 4298 block of Beltline S before Whenona,43.034651,-89.448468,1,,0,,,1,1,CMAD,3,270,Beltline S,4298,Whenona,111,20250817,20250817
-9950652.29126251,5313364.10434616,2244,1066,4435,Lacy at Central Park,This stop (#4435) is eastbound on the 4999 block of Lacy after Central Park,43.009136,-89.388225,1,,0,,,1,1,CFIT,1,90,Lacy,4999,Central Park,100,20250817,20250817
-9952926.76542313,5316800.93519265,2245,1069,4443,Fish Hatchery at Greenway,This stop (#4443) is northbound on the 2799 block of Fish Hatchery after Greenway,43.031708,-89.408657,1,,0,,,1,1,CMAD,1,0,Fish Hatchery,2799,Greenway,111,20250817,20250817
-9958048.24207784,5317307.75926772,2246,1073,4456,Verona E at Britta,This stop (#4456) is southbound on the 4600 block of Verona E after Britta,43.035036,-89.454664,1,,0,,,1,1,CMAD,1,180,Verona E,4600,Britta,111,20250817,20250817
-9964542.97282332,5311126.83666072,2247,1074,4457,E Verona at Maple Grove,This stop (#4457) is eastbound on the 999 block of E Verona before Maple Grove,42.994438,-89.513007,1,,0,,,1,1,CVER,3,90,E Verona,999,Maple Grove,111,20250817,20250817
-9955508.7113016,5316493.00855564,2248,1075,F466,Grandview at Kingston,This flag stop (#F466) is southbound on the 3100 block of Grandview after Kingston,43.029686,-89.431851,1,,0,,,1,0,CMAD,1,180,Grandview,3100,Kingston,100,20250817,20250817
-9949478.75100163,5318441.54035517,2249,1077,0448,Rimrock at E Rusk,This stop (#0448) is southbound on the 2150 block of Rimrock after E Rusk,43.04248,-89.377683,1,,0,,,1,1,CMAD,1,180,Rimrock,2150,E Rusk,111,20250817,20250817
-9958346.24481633,5317150.89411441,2250,1078,4481,Verona W at Summit,This stop (#4481) is northbound on the 4701 block of Verona W before Summit,43.034006,-89.457341,1,,0,,,1,1,CMAD,3,0,Verona W,4701,Summit,111,20250817,20250817
-9960900.47786354,5314340.10778172,2251,1079,4485,McKee at Fitchrona,This stop (#4485) is eastbound on the 6299 block of McKee after Fitchrona,43.015547,-89.480286,1,,0,,,1,1,CFIT,1,90,McKee,6299,Fitchrona,100,20250817,20250817
-9958055.14355571,5317453.66108216,2252,1080,4494,Verona W at Beltline S,This stop (#4494) is southbound on the 4500 block of Verona W after Beltline S,43.035994,-89.454726,1,,0,,,1,1,CMAD,1,180,Verona W,4500,Beltline S,111,20250817,20250817
-9950829.82552198,5323926.81708664,2253,1081,0045,Langdon at Wisconsin,This stop (#0045) is eastbound on the 1 block of Langdon before Wisconsin,43.078482,-89.38982,1,,0,,,1,1,CMAD,3,90,Langdon,1,Wisconsin,011,20250817,20250817
-9958274.66736798,5316684.57987526,2254,1082,4500,Red Arrow at Thurston,This stop (#4500) is southbound on the 2100 block of Red Arrow after Thurston,43.030944,-89.456698,1,,0,,,0,1,CFIT,1,180,Red Arrow,2100,Thurston,111,20250817,20250817
-9957529.26914107,5317913.31313911,2255,1083,4501,Nakoma at Mohawk,This stop (#4501) is northbound on the 4399 block of Nakoma after Mohawk,43.039012,-89.450002,1,,0,,,1,1,CMAD,1,0,Nakoma,4399,Mohawk,111,20250817,20250817
-9960959.47726596,5314296.41247363,2256,1084,4510,Fitchrona at McKee,This stop (#4510) is southbound on the 2981 block of Fitchrona after McKee,43.01526,-89.480816,1,,0,,,1,1,CFIT,1,180,Fitchrona,2981,McKee,111,20250817,20250817
-9953610.49829858,5312697.80083956,2257,1087,4520,E Cheryl at Agrace,This stop (#4520) is westbound on the 5400 block of E Cheryl opposite Agrace,43.004759,-89.414799,1,,0,,,0,1,CFIT,4,270,E Cheryl,5400,Agrace,100,20250817,20250817
-9953327.85113594,5316041.65284232,2258,1089,4523,Fish Hatchery at Post,This stop (#4523) is northbound on the 2925 block of Fish Hatchery after Post,43.026722,-89.41226,1,,0,,,1,1,CFIT,1,0,Fish Hatchery,2925,Post,111,20250817,20250817
-9954853.59669802,5316094.94785264,2259,1090,4526,Post at Todd,This stop (#4526) is westbound on the 2798 block of Post before Todd,43.027072,-89.425966,1,,0,,,1,1,CMAD,3,270,Post,2798,Todd,111,20250817,20250817
-9956775.08087867,5317205.87484677,2260,1091,4539,Beltline S at Seminole,This stop (#4539) is eastbound on the 4199 block of Beltline S after Seminole,43.034367,-89.443227,1,,0,,,1,1,CMAD,1,90,Beltline S,4199,Seminole,111,20250817,20250817
-9953527.65629554,5322700.94624411,2261,1092,0454,N Breese at Hoyt,This stop (#0454) is southbound on the 124 block of N Breese before Hoyt,43.070438,-89.414055,1,,0,,,1,1,CMAD,3,180,N Breese,124,Hoyt,011,20250817,20250817
-9957626.8952799,5318417.76748998,2262,1097,F451,S Midvale at Cherokee,This flag stop (#F451) is northbound on the 1001 block of S Midvale before Cherokee,43.042324,-89.450879,1,,0,,,1,0,CMAD,3,0,S Midvale,1001,Cherokee,100,20250817,20250817
-9951371.86140091,5313076.84434924,2263,1098,4552,E Cheryl at No Oaks,This stop (#4552) is westbound on the 5150 block of E Cheryl before No Oaks,43.007249,-89.394689,1,,0,,,0,1,CFIT,3,270,E Cheryl,5150,No Oaks,100,20250817,20250817
-9953669.82476907,5316085.35596243,2264,1099,4554,Post at Coho,This stop (#4554) is westbound on the 2000 block of Post after Coho,43.027009,-89.415332,1,,0,,,1,1,CMAD,1,270,Post,2000,Coho,111,20250817,20250817
-9968969.71128196,5310104.13067147,2265,1100,4555,W Verona at West End,This stop (#4555) is eastbound on the 799 block of W Verona after West End,42.987718,-89.552773,1,,0,,,1,1,CVER,1,90,W Verona,799,West End,111,20250817,20250817
-9966075.95600968,5310888.19525134,2266,1101,4556,E Verona at Enterprise,This stop (#4556) is westbound on the 498 block of E Verona after Enterprise,42.99287,-89.526778,1,,0,,,1,1,CVER,1,270,E Verona,498,Enterprise,111,20250817,20250817
-9952420.92559952,5318719.36406964,2267,1102,0456,Fish Hatchery at Carver,This stop (#0456) is southbound on the 2000 block of Fish Hatchery after Carver,43.044304,-89.404113,1,,0,,,1,1,CMAD,1,180,Fish Hatchery,2000,Carver,100,20250817,20250817
-9956858.79302027,5317234.35400526,2268,1103,4560,Beltline S at Seminole,This stop (#4560) is westbound on the 4200 block of Beltline S after Seminole,43.034554,-89.443979,1,,0,,,1,1,CMAD,1,270,Beltline S,4200,Seminole,111,20250817,20250817
-9954747.842124,5316540.67448724,2269,1104,4572,Todd at Pelham,This stop (#4572) is southbound on the 3098 block of Todd before Pelham,43.029999,-89.425016,1,,0,,,1,1,CMAD,3,180,Todd,3098,Pelham,111,20250817,20250817
-9952371.04974294,5321076.05461378,2270,1107,0459,Erin at S Mills,This stop (#0459) is eastbound on the 1099 block of Erin after S Mills,43.059774,-89.403665,1,,0,,,1,1,CMAD,1,90,Erin,1099,S Mills,111,20250817,20250817
-9954087.27317074,5316021.39908273,2271,1109,4613,Post at Traceway,This stop (#4613) is eastbound on the 2399 block of Post after Traceway,43.026589,-89.419082,1,,0,,,1,1,CFIT,1,90,Post,2399,Traceway,111,20250817,20250817
-9950711.94998276,5317838.99715844,2272,1110,0462,W Badger at Overpass,This stop (#0462) is westbound on the 600 block of W Badger opposite Overpass,43.038524,-89.388761,1,,0,,,1,1,CMAD,4,270,W Badger,600,Overpass,111,20250817,20250817
-9953031.18326203,5316713.82623412,2273,1111,4622,Fish Hatchery at Greenway,This stop (#4622) is southbound on the 2800 block of Fish Hatchery after Greenway,43.031136,-89.409595,1,,0,,,1,1,CFIT,1,180,Fish Hatchery,2800,Greenway,111,20250817,20250817
-9966037.43952315,5310840.55900408,2274,1112,4623,E Verona at Enterprise,This stop (#4623) is eastbound on the 499 block of E Verona before Enterprise,42.992557,-89.526432,1,,0,,,1,1,CVER,3,90,E Verona,499,Enterprise,111,20250817,20250817
-9953573.75681629,5315657.31448193,2275,1114,4637,Fish Hatchery at Traceway,This stop (#4637) is northbound on the 3099 block of Fish Hatchery after Traceway,43.024198,-89.414469,1,,0,,,1,1,CFIT,1,0,Fish Hatchery,3099,Traceway,111,20250817,20250817
-9954533.55164981,5316772.45505003,2276,1115,4639,Todd at Greenway,This stop (#4639) is northbound on the 2931 block of Todd before Greenway,43.031521,-89.423091,1,,0,,,1,1,CMAD,3,0,Todd,2931,Greenway,111,20250817,20250817
-9960324.84039952,5316166.96801292,2277,1117,F443,S Whitney at Kroncke,This flag stop (#F443) is northbound on the 2301 block of S Whitney before Kroncke,43.027545,-89.475115,1,,0,,,1,0,CMAD,3,0,S Whitney,2301,Kroncke,100,20250817,20250817
-9951916.88186597,5313041.52673881,2278,1118,4648,E Cheryl at Crinkle Root,This stop (#4648) is westbound on the 5198 block of E Cheryl before Crinkle Root,43.007017,-89.399585,1,,0,,,0,1,CFIT,3,270,E Cheryl,5198,Crinkle Root,100,20250817,20250817
-9960378.38495926,5316217.37218434,2279,1119,F454,S Whitney at Kroncke,This flag stop (#F454) is southbound on the 2298 block of S Whitney before Kroncke,43.027876,-89.475596,1,,0,,,1,0,CMAD,3,180,S Whitney,2298,Kroncke,100,20250817,20250817
-9958517.78916219,5316718.53961574,2280,1121,F463,Allied at Thurston,This flag stop (#F463) is northbound on the 2101 block of Allied before Thurston,43.031167,-89.458882,1,,0,,,1,0,CMAD,3,0,Allied,2101,Thurston,100,20250817,20250817
-9954766.99354991,5314363.86647468,2281,1122,4684,McKee at Fish Hatchery,This stop (#4684) is westbound on the 5500 block of McKee after Fish Hatchery,43.015703,-89.425188,1,,0,,,1,1,CFIT,1,270,McKee,5500,Fish Hatchery,100,20250817,20250817
-9957791.2050446,5317445.89426034,2282,1124,4688,Beltline S at Underpass,This stop (#4688) is westbound on the 4398 block of Beltline S adjacent Underpass,43.035943,-89.452355,1,,0,,,1,1,CMAD,2,270,Beltline S,4398,Underpass,111,20250817,20250817
-9951168.2389783,5322881.83307766,2283,1127,0470,N Bassett at W Dayton,This stop (#0470) is southbound on the 200 block of N Bassett before W Dayton,43.071625,-89.39286,1,,0,,,1,1,CMAD,3,180,N Bassett,200,W Dayton,111,20250817,20250817
-9954066.79252452,5314932.23090268,2284,1129,4707,Fish Hatchery at Caddis,This stop (#4707) is northbound on the 3499 block of Fish Hatchery after Caddis,43.019436,-89.418898,1,,0,,,1,1,CFIT,1,0,Fish Hatchery,3499,Caddis,111,20250817,20250817
-9957705.71173012,5317390.30523038,2285,1133,4719,Beltline S at Underpass,This stop (#4719) is eastbound on the 4399 block of Beltline S opposite Underpass,43.035578,-89.451587,1,,0,,,1,1,CMAD,4,90,Beltline S,4399,Underpass,111,20250817,20250817
